2025-02-03 20:48:00.821 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-03 20:48:00.822 | INFO     | __main__:<module>:50 - Project root: C:\Users\priya\NWMSU\buzzline-04-priyanka
2025-02-03 20:48:00.822 | INFO     | __main__:<module>:54 - Data folder: C:\Users\priya\NWMSU\buzzline-04-priyanka\data
2025-02-03 20:48:00.822 | INFO     | __main__:<module>:58 - Data file: C:\Users\priya\NWMSU\buzzline-04-priyanka\data\buzz_live.json
2025-02-03 20:48:00.822 | INFO     | __main__:main:125 - START producer...
2025-02-03 20:48:00.822 | INFO     | __main__:main:126 - Hit CTRL c (or CMD c) to close.
2025-02-03 20:48:00.823 | INFO     | __main__:get_message_interval:40 - Message interval: 3 seconds
2025-02-03 20:48:00.823 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie'}
2025-02-03 20:48:03.824 | INFO     | __main__:main:134 - {'message': 'I just shared an app! It was boring.', 'author': 'Eve'}
2025-02-03 20:48:06.826 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was weird.', 'author': 'Bob'}
2025-02-03 20:48:09.828 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was weird.', 'author': 'Eve'}
2025-02-03 20:48:12.831 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was amazing.', 'author': 'Bob'}
2025-02-03 20:48:15.833 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was boring.', 'author': 'Bob'}
2025-02-03 20:48:18.835 | INFO     | __main__:main:134 - {'message': 'I just loved a trick! It was amazing.', 'author': 'Eve'}
2025-02-03 20:48:21.837 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was exciting.', 'author': 'Eve'}
2025-02-03 20:48:24.839 | INFO     | __main__:main:134 - {'message': 'I just saw a movie! It was boring.', 'author': 'Eve'}
2025-02-03 20:48:27.852 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was exciting.', 'author': 'Eve'}
2025-02-03 20:48:30.855 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was funny.', 'author': 'Alice'}
2025-02-03 20:48:33.858 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was exciting.', 'author': 'Eve'}
2025-02-03 20:48:36.861 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was boring.', 'author': 'Eve'}
2025-02-03 20:48:39.863 | INFO     | __main__:main:134 - {'message': 'I just found a story! It was exciting.', 'author': 'Eve'}
2025-02-03 20:48:42.865 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was amazing.', 'author': 'Bob'}
2025-02-03 20:48:45.867 | INFO     | __main__:main:134 - {'message': 'I just tried a trick! It was boring.', 'author': 'Eve'}
2025-02-03 20:48:48.870 | INFO     | __main__:main:134 - {'message': 'I just loved a meme! It was funny.', 'author': 'Bob'}
2025-02-03 20:48:51.873 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was funny.', 'author': 'Bob'}
